text;language;sentiment;hate
@thanosplevris Κομπλεξικοί δυστυχώς είναι όλοι οι βουλευτές αριστεροί και δεξιοί σε ότι αφορά την Ελλάδα. Αλλιώς δεν θα δεχόσασταν αυτά που γίνονται με τους λαθρομετανάστες που έχουν γεμίσει την χώρα. Στο να συνεχίζουν να παίρνουν την αποζημίωση είστε ικανοί να πουλήσετε και τη μάνα σας;greek;negative;1
@AdonisGeorgiadi @MegaTvOfficial @NikosEvagelatos Λέσβος 28η Οκτωβρίου 2020: Πρωτόγνωρες εικόνες την ημέρα της Εθνικής μας Επετείου - Απαγορεύουν παρελάσεις ,επιβάλλουν πρόστιμα ακόμα και με ποινή φυλάκισης την στιγμή που οι λαθρομετανάστες κάνουν ανενόχλητοι ότι θέλουν...@velopky https://t.co/R1iS7GYqbc;greek;negative;1
@EU_Social Στο προτεκτοράτο της Γερμανίας τίποτα δεν πρόκειται να αλλάξει εκτός από την σταδιακή αλλά επιταχυνόμενη αντικατάσταση των Ελλήνων με λαθρομετανάστες οι οποίοι θα κατεβάσουν περαιτέρω τα ημερομίσθια.;greek;negative;1
Στους αριστερούς κ στους λαθρομετανάστες όταν κάνουν συγκεντρώσεις κ πορείες δεν κολλάει ο ιός Μόνο όπου υπάρχουν Ελληνικές σημαίες;greek;negative;1
@machiavelli_gr Το μόνο μέτρο που μπορεί να αντιμετωπίσει την κατάσταση είναι να απελαθούν οι λαθρομετανάστες που είναι η αιτία διασποράς του ιού και οι υπόλοιποι να αφεθούμε να κάνουμε τα πάντα με προσοχή όπως και κάνουμε;greek;negative;1
"@PrimeministerGR @nmitarakis @chrisochoidis Το σκέφτομαι σοβαρά να το παίξω πρόσφυγας όπως &amp; οι άλλοι. Καλή μπιζνα. ΔΩΡΕΑΝ μαμ,σκατά &amp; νάνι. ΕΛΕΥΘΕΡΙΑ να κάνεις ότι γουστάρεις Κι εγώ αν ήμουν από το Ιράκ στην υγειά του κορόιδου θα έπινα. #Απελαση_Τωρα Ακόμα εδώ τους κρατάτε;";greek;negative;1
@AdonisGeorgiadi Είσαι ένας Καραγκιόζης μπλε συριζαιος. Ξέρεις πολύ καλά ότι η αιτία της διασποράς είναι οι λαθρομετανάστες άρα απολύτως υπεύθυνος είσαι εσύ και η κυβέρνηση. Αποκλειστικα υπεύθυνοι πλέον για όλα είστε εσείς οι μπλε ζαιοι;greek;negative;1
@AdonisGeorgiadi Εσύ είσαι ο ανεύθυνος και οι λαθρομετανάστες στου που δεν τηρούν ούτε ένα μέτρο αλλά δεν τους αγγίζει κανείς;greek;negative;1
Η μεγάλη διαφορά, οι Αρμένιοι μεταναστευουν πίσω στην χώρα τους για να την υπερασπιστούν Δεν φεύγουν, δεν εγκαταλείπουν όπως οι δήθεν πρόσφυγες ισλαμιστές #Artsakh #Armenian #StopErdogan #StandWithArmenia;greek;negative;1
@ybalafas Ρε μουστάκια εσύ να το ρισκάρεις δεν είπες με την Τουρκία ? Μιλάς για πλιάτσικο ρε και αφήσατε λαθρομετανάστες και Τούρκους να βάλουν χέρι στην Ελλάδα..... τρωκτικό με μουστάκι;greek;negative;1
@AdonisGeorgiadi Βγάλε τον σκασμό ηλιθιε 20000 αναρχοαπλυτοι στο Εφετείο Χιλιάδες λαθρομετανάστες χωρίς έλεγχο Και έχετε θράσος να μιλάτε κιόλας;greek;negative;1
@b05lh6mB88U3QpR @AdonisGeorgiadi 20000 αναρχοαπλυτοι στο Εφετείο Χιλιάδες λαθρομετανάστες χωρίς έλεγχο Σου έφταιξαν οι παπάδες βλακα;greek;negative;1
@St3llaEntelos @JULIA_MANI @AdonisGeorgiadi 20000 αναρχοαπλυτοι στο Εφετείο Χιλιάδες λαθρομετανάστες χωρίς έλεγχο Και σου έφταιξαν τα αντιδωρα βλακα;greek;negative;1
@Adorodokhtos @AdonisGeorgiadi @gmourout 20000 αναρχοαπλυτοι στο Εφετείο Χιλιάδες λαθρομετανάστες χωρίς έλεγχο Σου έφταιξε μόνο η Εκκλησία βλακα;greek;negative;1
"@ai_katerina Γιατί μαζεύονται οι μαλακες έξω από το εφετείο, γιατί οι λαθρομετανάστες στον πούτσο τους, γιατί κάθε μέρα πορείες χωρίς λόγο, γιατί οι φοιτητές στα αχαμνα τους, γιατί δεν γράφετε για τους ιμάμηδες; .....";greek;negative;1
@nmitarakis Η κυβέρνηση της ΝΔ συνεχίζει το εγκληματικό έργο των συριζοφασιστων στην λαθρομετανάστευση μεταφέροντας λαθρομετανάστες στην ενδοχώρα ερήμην των Ελλήνων πολιτών εξασφαλίζοντας τους υπηκοότητα επιδόματα δωρεάν σίτιση ιατροφαρμακευτικη περιθαλψη στέγαση σε βάρος των Ελλήνων πολιτών https://t.co/uZVnYC5Yj2;greek;negative;1
@AthanDim Αυτά που λέει είναι σκόπιμα και μελετημένα. Το ψοφίμι που λέγεται αριστερά, ελληνική κι ευρωπαϊκή, βλέπει στους λαθρομετανάστες την πολιτική της ανάσταση. Είναι το νέο προλεταριάτο . Επιθυμούν την κατάρρευση της ευρωπαϊκής ταυτότητας.;greek;negative;1
Μουσουλμάνος λαθρομετανάστης σκότωσε 2 αθώους πολίτες Προστατέψτε τις οικογένειες σας. Ήρθαν να μας σκοτώσουν οι μετανάστες οι πρόσφυγες. Όλα τα αληταρια. Προστατέψτε τα παιδια σας Καμία ανοχή. Απλά μας δοκιμάζουν και οργανώνονται.;greek;negative;1
@nmitarakis Δεν είναι πρόσφυγες. Είναι παράνομοι μετανάστες ή κοινώς λαθρομετανάστες;greek;negative;1
"@bogdanosk @appistol Οι λαθρομετανάστες είναι το πρόβλημα. Είναι παράνομοι και έχουν έρθει επειδή ξέρουν ότι μπορούν να λαμβάνουν ανέσεις μόνο και μόνο επειδή το παίζουν πρόσφυγες. Όταν αρχίσουν και εδώ οι αποκεφαλισμοι τι θα κάνετε ; Ήδη έχουν αρχίσει δηλαδή (πρόσφατα οι δύο ηλικιωμένοι).";greek;negative;1
@euronewsgr Η Ευρώπη είναι Χριστιανική και οφείλουν όσοι ήρθαν ειδικά οι απρόσκλητοι λαθρομετανάστες να σεβαστούν την κουλτούρα μας. Αν δεν τους αρέσει ας γυρίσουν στις πατρίδες τους και να μας αφήσουν στην ησυχία μας . Καμία ανοχή στον ισλαμοφασισμό και μπράβο στον Μακρόν !;greek;negative;1
Ο Ερντογάν, εργαλειοποιώντας λαθρομετανάστες που τους ονόμασε πρόσφυγες ή πρόσφυγες που δημιούργησε εκείνος από την εισβολή του στη Συρία, αφού απέσπασε τεράστια ποσά από την Ευρώπη, τώρα τους χρησιμοποιεί ως στρατό, εντός της Ευρώπης.;greek;negative;1
@GreeceMFA @FranceenGrece Συλληπητήρια και λόγια δεν λένε τίποτα. Κλείσιμο συνόρων και απελάσεις , έχουμε ήδη κόσμο που δεν πρέπει να είναι εδώ και ομάδες που δεν θα ενταχθούν ποτέ (Ρομά).;greek;negative;1
@sofenia Λαθρομετανάστες είναι που ήρθαν με κοβιντ να μας κολλήσουν και να μας εξολοθρεύσουν. Μάλιστα έχουν έναν ειδικά μεταλλαγμένο κοβιντ που μεταδίδεται και στο ελληνικό ντιενέι. Ο Κικίλιας με τον Τσιόδρα όμως θα μας σώσουν, θα δώσουν και άλλα λεφτά στα ΜΜΕ και θα τον διώξουν τον ιό.;greek;negative;1
@PolykarpouD @APOLLONOFFICIAL @emilyyiolitis Και πάλι εθελοτυφλείς Οι ακροαριστεροι κουκουλοφοροι έδειξαν από την αρχή τις προθέσεις τους για επεισόδια, ενώ ανάμεσα στους συλληφθέντες ήταν και αιτητές ασύλου. Τρέξε τώρα να υπερασπιστείς τους λαθρομετανάστες που βρίσκονται υπό κράτηση....;greek;negative;1
@aektzougiapanta @vickyfnd @govgr Πυροβολείτε τους μουσουλμάνους λαθρομετανάστες εν ψυχρώ;greek;negative;1
@PrimeministerGR Αφήστε τις προστασίες στον κύριο @STsiodras κυριε πρωθυπουργέ κ επιτέλους μαζέψτε τους λαθρομετανάστες που κανουν πάρτι στη Αθήνα γεμάτοι κορονοϊό! Κ διορθώστε τις συγκοινωνίες! Ακομα περιμένουνε τα έξτρα λεωφορεία να μπουν στις διαδρομές! Σα σαρδέλες ειναι ολοι στα ΜΜΜ!;greek;negative;1
@nmitarakis Τους φέρνετε μέσα για να τους στείλετε στην Ευρώπη ,αυτό ομως δεν αποθαρρύνει, αντιθέτως είναι δέλεαρ για να συνεχίσουν να έρχονται με την ελπίδα να βρεθούν γρήγορα σε χώρες της ένωσης ! Βγάζουμε τα μάτια μας με την μετανάστευση εχθρικά διακείμενων λαών προς τον πολιτισμό μας ...;greek;negative;1
"@machiavelli_gr @Phaedrus_L Μόνο με μεγάλη εκκαθάριση θα γλιτώσουμε. Μαζικές απελάσεις, κλείσιμο τζαμιών, στοπ σε μετανάστευση μουσουλμάνων. Όσο είναι λίγοι τους κάνουμε κουμάντο, στο μέλλον όμως που θα είναι πολλοί;";greek;negative;1
