reviews,sentiment
"Η πολυπλοκότητα των android με ξεπερνάει. Αρχικά, υπάρχουν οι ίδιες εφαρμογές από Samsung, Google και Microsoft και για κάποιον θεωρητικά μη σχετικό σαν εμένα, καθιστά αδύνατη την διαχείρηση του αποθηκευτικού χώρου. 

Π.χ.1  Παρατηρώ ότι οι φωτογραφίες μου αποθηκεύονται και στο Samsung Gallery με backup στο OneDrive αλλά και στο Google Photos με αντίστοιχο το Google Drive. 
Π.χ.2 Αγόρασα micro SDCard για επιπλέον αποθηκευτικό χώρο και δεν μπορεί να τον αναγνωρίσει ως ενιαίο για το οποίο ακολουθώ οδηγίες της Samsung και δεν εμφανίζεται σαν επιλογή (πρέπει να επιλέγω χειροκίνητα που αποθηκεύεται τι).",1
"Για χρήση ίντερνετ, μουσική και διάβασμα ειναι αρκετά καλό.Για ταινίες δεν το έχω δοκιμασει ακόμα αλλά δεν το φοβαμαι.Ειναι γρήγορο στη λειτουργία του.Η οθόνη δεν είναι κακή αλλά νιώθεις ότι ""πάσχει"" καπως,δεν φτάνει σε ποιότητα ακριβότερα τάμπλετ αλλά δεν προβληματίζει για τη χρήση που το αγόρασα.Η μπαταρία αργεί να φορτίσει αλλά κρατάει αρκετά.Φαινεται και το νιώθεις στο χέρι πολύ ποιοτικό,αλλά και αρκετά βαρύ.",1
"Απλό ταμπλετ για απλή χρήση. Αναπαραγωγή βίντεο, browsing κτλ είναι ότι πρέπει. Για πιο απαιτητικές εργασίες όμως, δεν κάνει",1
"Καλή ανάλυση οθόνης, ελαφρύ, ικανοποιητικός ήχος. Μετά από ένα χρόνο μέτριας χρήσης η μπαταρία ''έπεσε'' κατά 15%.",0
"Λοιπόν το πήρα δωρεάν με ένα pass που είχε δώσει ο κουλης στους μαθητές. καλό για YouTube και για ελαφριά παιχνίδια (saga κλπ). προσωπικά το χρησιμοποιώ και για να γράφω τις εργασίες μου και οριακά αποδίδει, ωστόσο κολλάει πολύ, ειδικά όταν έχω πολλά προγράμματα ανοιχτά. ωστόσο αυτό είναι και αναμενόμενο αφού έχει 3gb μνήμη. δεν ξέρω αν θα άξιζε τα 170+ ευρώ που κοστίζει.",1
"Το αγόρασα για να “ξεφορτώσω” εφαρμογές από το smartphone και να απελευθερώσω μνήμη. Κάνει άψογα και ειδικά για τα χρήματα του, αυτά που πρέπει να κάνει. Δεν είναι για απαιτήσεις τρελές αλλά οι αποδόσεις του είναι εξαιρετικές. Εγώ είμαι πολύ ευχαριστημένος. Ήδη είχα εμπειρία από το Α7 που επίσης με άφησε ικανοποιημένο. Τρέχει γρήγορα τα προγράμματα, δεν κολλάει, Netflix &amp; internet αρκετά γρήγορο, ήχος ικανοποιητικός.",1
πολύ καλή αγορά το χρησιμοποιώ καθημερινά για βίντεο και διαδραστικές δραστηριότητες η μπαταρία κρατάει αρκετά. για την χρήση που το ήθελα άξιζε,1
"Αγοράστηκε ξεκάθαρα σαν εύκολη λύση για να βλέπω βίντεο στο YouTube και ταινίες σε μεγαλύτερη οθόνη από το smartphone μου χωρίς να χρειάζεται να κουβαλάω το λαπτοπ παντού. Σε αυτό είναι μια χαρά βάζεις το βίντεο, παίζει, αρκετά   ικανοποιημένος απο την οθόνη,τον ήχο και το γεγονός ότι παίρνει micro sd κάρτα οπότε έχει ήδη καλύψει τις ανάγκες μου. Κολλάει όμως απίστευτα χωρίς να έχω τίποτα ανοιχτό, το κάνει βέβαια ΜΌΝΟ όταν το πιάνω για να ξεκινήσω να το χρησιμοποιήσω μετά σαν να μην έγινε τίποτα λες και πρέπει να ζεσταθεί λίγο για να αποδώσει. Με καμερες δεν ασχολούμαι και ουτε προκειται να δει τετοια χρηση το ταμπλετ οποτε δεν μπορω να φερω άποψη. Τέλος πάντων εγώ για τα λεφτά που έδωσα και την δουλειά που μου κάνει είμαι ευχαριστημένος, τώρα ελπίζω να βοήθησα όποιον σκέφτεται την αγορά αυτή.",1
Value for money επιλογή για ατομα που ΔΕΝ έχουν πολύ υψηλές απαιτήσεις από ένα ταμπλετ. Αξιοπρεπέστατο και με δυνατότητες!,1
"Για 160 ευρώ που το αγόρασα νομίζω αξίζει τα χρήματα του και με το παραπάνω , τα παιδιά το έχουν κατά ευχαριστηθεί  .",1
Quite good screen and speakers. The camera is unacceptable !!!,1
"Το πήρα αποκλειστικά για διάβασμα. Οπότε με  κάλυψε 100%. Κάποια βραδιά βλέπω και σειρές στο  Netflix με ακουστικά. Ειναι αρκετά καλό.  Για άλλες χρήσεις δεν έχω άποψη. Ωστόσο, για τα χρήματά του είναι τίμιο. Να συμπληρώσω ότι ανήκω στους οπαδούς samsung. Δηλ. σε σύγκριση με ένα i pad ίσως υστερεί, αλλά και πάλι σε αυτή την τιμή είναι πολύ καλή επιλογή.",1
"Είναι πολύ καλό,  αν εξαιρέσουμε το βάρος,  δεν μπορώ να το κρατάω πολύ ωρα στο χέρι μου, πονάει ο καρπός μου,πάνω σε τραπέζι, όλα μια χαρά, όταν το κλείσω  και μετά το ανοίγω, αργεί πολύ να πάρει  μπρος!",1
"Πολυ καλο tablet. το έχω 7 μήνες. Το έχω ερωτευτεί. Έχει πολύ καλή εικόνα, ήχο, βγάζει πάρα πολύ καλες φωτογραφίες και βίντεο. Και έχει πιο καλής μεγέθους οθόνη από το προηγούμενο Lenovo που είχα. Ισως το καλύτερο tablet που έχω ως τώρα.",1
"Δεν το έχουμε πολύ καιρό, ως τώρα όμως είμαι απολύτως ευχαριστημένη ! Ανταποκρίνεται γρήγορα, έχει ωραία μεγάλη οθόνη. Για την απλή χρήση που του κάνουμε εμείς (you tube, παιχνίδια) είναι πολύ καλό για τα χρήματά του. Όσο για την αντοχή, όπως όλες οι συσκευές καλά είναι να προστατεύονται με μια θήκη για να είναι κανείς πιο σίγουρος. Το συστήνω !

Επανέρχομαι 1 χρόνο μετά να επιβεβαιώσω την αρχική μου εκτίμηση !",1
